names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
George W. Bush,"['george w. bush', 'george bush']",101999,frus and cpdoc,False,False,True,False
George Washington,['george washington'],114313,frus,False,False,False,False
Georges Marchais,['georges marchais'],108490,frus,False,False,False,False
Georgi A. Arbatov,"['georgi a. arbatov', 'georgi arbatov']",100529,frus,False,False,False,False
Gerald L. Parsky,"['gerald l. parsky', 'gerald parsky']",110398,frus,False,False,False,False
Geraldo Azevedo Henning,['geraldo azevedo henning'],500386,cpdoc,True,False,False,False
Geraldo Costa,['geraldo costa'],500387,cpdoc,True,False,False,False
Geraldo Freire,['geraldo freire'],500388,cpdoc,True,False,False,False
Geraldo Holanda Cavalcanti,['geraldo holanda cavalcanti'],500389,cpdoc,True,False,False,False
Geraldo Melo,['geraldo melo'],500390,cpdoc,True,False,True,False
Gerhard Wolter,['gerhard wolter'],500391,cpdoc,False,False,False,False
Germán Rodriguez Fonnegra,"['germán rodriguez fonnegra', 'german rodriguez fonnegra']",500392,cpdoc,False,False,False,False
Gerson Camata,['gerson camata'],500393,cpdoc,False,False,False,False
Getúlio Dias,"['getúlio dias', 'getulio dias']",500394,cpdoc,True,False,True,False
Getúlio Vargas,"['getúlio vargas', 'getulio vargas']",500395,cpdoc,False,False,False,False
Ghulam Ali Allana,['ghulam ali allana'],115124,frus,True,False,True,False
Ghulam Mohammed,['ghulam mohammed'],109263,frus,False,False,False,False
Gilberto Amado,['gilberto amado'],500396,cpdoc,True,False,False,False
Gilberto Freyre,['gilberto freyre'],500397,cpdoc,False,False,False,False
Gilberto Gil,['gilberto gil'],500398,cpdoc,True,False,True,False
Gilberto Marinho,['gilberto marinho'],500399,cpdoc,True,False,False,False
Gilberto Sá,"['gilberto sá', 'gilberto sa']",500400,cpdoc,True,False,True,False
Gilson Amado,['gilson amado'],500401,cpdoc,True,False,False,False
Giovanni Leone,['giovanni leone'],107850,frus,False,False,False,False
Giulio Andreotti,['giulio andreotti'],100459,frus and cpdoc,False,False,False,False
Glauber Rocha,['glauber rocha'],500402,cpdoc,True,False,False,False
Golbery Do Couto E Silva,"['golbery do couto e silva', 'golbery']",115341,frus and cpdoc,True,True,True,True
Goler T. Butcher,"['goler t. butcher', 'goler butcher']",102009,frus,False,False,False,False
Gomes Pereira,['gomes pereira'],500403,cpdoc,True,False,False,False
Gonzalo Barrios,['gonzalo barrios'],100935,frus,False,False,False,False
Gonçalves De Oliveira,"['gonçalves de oliveira ', 'goncalves de oliveira ']",500404,cpdoc,True,False,True,False
Gopalaswami Parthasarathi,['gopalaswami parthasarathi'],110405,frus,False,False,False,False
Gordon Stewart,['gordon stewart'],113011,frus,False,False,False,False
Gordon Sumner,['gordon sumner'],113202,frus,False,False,False,False
Graça Aranha,"['graça aranha', 'graca aranha']",500405,cpdoc,False,False,False,False
Gregory F. Treverton,"['gregory f. treverton', 'gregory treverton']",113728,frus,False,False,False,False
Gregório Bezerra,"['gregório bezerra', 'gregorio bezerra']",500406,cpdoc,False,False,False,False
Griffin B. Bell,"['griffin b. bell', 'griffin bell']",101118,frus,False,False,True,False
Grover Cleveland,['grover cleveland'],102658,frus,False,False,False,False
Gualter Oscar Allara,['gualter oscar allara'],500407,azeredopapers,True,False,False,False
Guglielmo Marconi,['guglielmo marconi'],500408,cpdoc,False,False,False,False
Guilherme Arinos,['guilherme arinos'],500409,cpdoc,True,False,False,False
Guilherme Da Silveira,['guilherme da silveira'],500410,cpdoc,True,False,False,False
Guilherme Figueiredo,['guilherme figueiredo'],500411,cpdoc,True,False,False,False
Guilherme Machado,['guilherme machado'],500412,cpdoc,True,False,False,False
Guillermo Rodríguez Lara,"['guillermo rodríguez lara', 'guillermo rodriguez lara']",111506,frus,False,False,True,False
Gunnar Myrdal,['gunnar myrdal'],109607,frus,False,False,False,False
Gunnar V. Jarring,"['gunnar v. jarring', 'gunnar jarring']",106555,frus,False,False,False,False
Gustavo Afonso Capanema,['gustavo afonso capanema'],500413,cpdoc,True,False,False,False
Gustavo Barroso,['gustavo barroso'],500414,cpdoc,True,False,False,False
Gustavo Capanema,['gustavo capanema'],500415,cpdoc,True,False,False,False
Gustavo Gutierrez,['gustavo gutierrez'],500416,cpdoc,False,False,False,False
Guy Mollet,['guy mollet'],109283,frus,False,False,False,False
Góes Calmon,"['góes calmon', 'goes calmon']",500417,cpdoc,True,False,False,False
Góes Monteiro,"['góes monteiro', 'goes monteiro']",500418,cpdoc,True,False,False,False
H. G. Angelo,"['h. g. angelo', 'angelo']",100482,frus,True,True,False,False
H. H. Kung,"['h. h. kung', 'kung']",107495,frus,False,True,True,False
H. Oliveira Junior,"['h. oliveira junior', 'oliveira junior']",500419,cpdoc,False,False,False,False
H. P. Jeffrey,"['h. p. jeffrey', 'jeffrey']",106579,frus,False,True,False,False
H. R. Malik,"['h. r. malik', 'malik']",108408,frus,False,True,False,False
H. S. Owen,"['h. s. owen', 'owen']",500420,cpdoc,False,True,True,False
Haakon Vii,['haakon vii'],105347,frus,False,False,True,False
Habib Chatty,['habib chatty'],102431,frus,False,False,False,False
Hafez Assad,['hafez assad'],100644,frus,False,False,False,False
Haile Selassie,['haile selassie'],112206,frus,False,False,False,False
Hamilton Fish,['hamilton fish'],104298,frus,False,False,True,False
Hamilton M. Jordan,"['hamilton m. jordan', 'hamilton jordan']",106745,frus,False,False,False,False
Hamilton Shirley Amerasinghe,['hamilton shirley amerasinghe'],100381,frus,False,False,False,False
Hamilton Xavier,['hamilton xavier'],500421,cpdoc,True,False,False,False
Hans Apel,['hans apel'],100506,frus,False,False,True,False
Hans Daniels,['hans daniels'],500422,cpdoc,False,False,False,False
Hans Friderichs,['hans friderichs'],104568,frus,False,False,False,False
Hans G. Andersen,"['hans g. andersen', 'hans andersen']",100413,frus,False,False,False,False
Hans Matthoefer,['hans matthoefer'],108670,frus,False,False,False,False
Hans N. Tuch,"['hans n. tuch', 'hans tuch']",113799,frus,False,False,True,False
Hans-dietrich Genscher,['hans-dietrich genscher'],104803,azeredopapers,False,False,False,False
Harold Brown,['harold brown'],101807,frus,False,False,False,False
Harold J. Laski,"['harold j. laski', 'harold laski']",107686,frus,False,False,False,False
Harold Lever,['harold lever'],107900,frus,False,False,False,False
Harold R. Aaron,"['harold r. aaron', 'harold aaron']",100002,frus,False,False,False,False
Harold Wilson,['harold wilson'],114668,frus,True,False,False,False
Haroldo Holanda,['haroldo holanda'],500423,cpdoc,True,False,False,False
Haroldo Valadão,"['haroldo valadão', 'haroldo valadao']",500424,cpdoc,False,False,False,False
Harrison Brown,['harrison brown'],101808,frus,False,False,False,False
Harry S. Truman,"['harry s. truman', 'harry truman']",116214,frus,False,False,False,False
Harry Stone,['harry stone'],500425,cpdoc,False,False,False,False
Harry Truman,"['harry s. truman', 'harry truman']",116214,frus and cpdoc,False,False,False,False
Hassan Ii,['hassan ii'],105657,frus,True,False,True,False
Hector Gros Espiell,['hector gros espiell'],115557,frus,False,False,True,False
Hector Hurtado,['hector hurtado'],106312,frus,False,False,False,False
Heinrich Lübke,"['heinrich lübke', 'heinrich lubke']",108168,frus,False,False,False,False
Heitor De Aquino Ferreira,['heitor de aquino ferreira'],500426,cpdoc,True,False,False,False
Heitor Furtado,['heitor furtado'],500427,cpdoc,True,False,False,False
Heitor Lira,['heitor lira'],500428,cpdoc,False,False,True,False
Heleno Cláudio Fragoso,"['heleno cláudio fragoso', 'heleno claudio fragoso']",500429,cpdoc,True,False,False,False
Helio Bittencourt,['helio bittencourt'],500430,cpdoc,True,False,False,False
Helmut Kohl,['helmut kohl'],107324,frus,False,False,True,False
Helmut Schmidt,['helmut schmidt'],112066,frus and cpdoc,False,False,False,False
Helvi Sipila,['helvi sipila'],112530,frus,False,False,False,False
Henri Froment-meurice,['henri froment-meurice'],104594,frus,False,False,False,False
Henrique Cardoso,['henrique cardoso'],102183,frus,False,False,False,False
Henrique De La Rocque,['henrique de la rocque'],500431,cpdoc,True,False,True,False
Henrique Dodsworth,['henrique dodsworth'],500432,cpdoc,False,False,False,False
Henrique Fleiuss,['henrique fleiuss'],500433,cpdoc,False,False,False,False
Henrique Rodrigues Valle,['henrique rodrigues valle'],113942,frus,True,False,False,False
Henrique Teixeira Lott,['henrique teixeira lott'],500434,cpdoc,True,False,True,False
Henry A. Kissinger,"['henry a. kissinger', 'henry kissinger']",107252,frus,False,False,False,False
Henry A. Wallace,"['henry a. wallace', 'henry wallace']",114215,frus,False,False,False,False
Henry C. Wallich,"['henry c. wallich', 'henry wallich']",114225,frus,False,False,False,False
Henry Clay,['henry clay'],102638,frus,False,False,True,False
Henry J. Hyde,"['henry j. hyde', 'henry hyde']",106341,frus,False,False,True,False
Henry Kissinger,"['henry a. kissinger', 'henry kissinger']",107252,frus and cpdoc,False,False,False,False
Henry L. Bellmon,"['henry l. bellmon', 'henry bellmon']",101130,frus,False,False,False,False
Henry Maksoud,['henry maksoud'],500435,cpdoc,False,False,False,False
Henry S. Reuss,"['henry s. reuss', 'henry reuss']",111299,frus,False,False,False,False
Herbert H. Lehman,"['herbert h. lehman', 'herbert lehman']",107806,frus,False,False,False,False
Herbert Levy,['herbert levy'],500436,cpdoc,False,False,True,False
Herberto Sales,['herberto sales'],500437,cpdoc,True,False,False,False
Herculano De Freitas,['herculano de freitas'],500438,cpdoc,True,False,False,False
Hermano De Deus Nobre Alves,['hermano de deus nobre alves '],500439,cpdoc,True,False,True,False
Hermes Da Fonseca,['hermes da fonseca'],500440,cpdoc,True,False,False,False
Hermínia De Souza E Silva Collor,"['hermínia de souza e silva collor', 'herminia de souza e silva collor']",500441,cpdoc,True,False,True,False
Hernan Santa Cruz,"['hernán santa cruz', 'hernan santa cruz']",111914,frus and cpdoc,False,False,True,False
Hernán Santa Cruz,"['hernán santa cruz', 'hernan santa cruz']",111914,frus,False,False,True,False
Hernán Siles Zuazo,"['hernán siles zuazo', 'hernan siles zuazo']",112475,frus,False,False,False,False
Hervásio Guimarães De Carvalho,"['hervásio guimarães de carvalho', 'hervasio guimaraes de carvalho']",500442,cpdoc,True,False,False,False
Hickenlooper,['hickenlooper'],500443,cpdoc,False,True,False,False
Hilda Faria Lima,['hilda faria lima'],500444,cpdoc,True,False,True,False
Hilgard Muller,['hilgard muller'],109522,frus,False,False,False,False
Hipólito Jesús Paz,"['hipólito jesús paz', 'hipolito jesus paz']",110472,frus,False,False,True,False
Hirohito,['hirohito'],105953,frus and cpdoc,False,True,False,False
Hisanaga Shimazu,['hisanaga shimazu'],500445,cpdoc,False,False,False,False
Hisham El Shawa,['hisham el shawa'],500446,cpdoc,True,False,True,False
Holden A. Roberto,"['holden a. roberto', 'holden roberto']",111435,frus,True,False,False,False
Hollis B. Chenery,"['hollis b. chenery', 'hollis chenery']",102452,frus,False,False,False,False
Homero Santos,['homero santos'],500447,cpdoc,True,False,False,False
Honório Rodrigues,"['honório rodrigues', 'honorio rodrigues']",500448,cpdoc,True,False,False,False
Horacio Lafer,['horacio lafer'],107556,frus,False,False,False,False
Horácio De Carvalho,"['horácio de carvalho', 'horacio de carvalho']",500449,cpdoc,True,False,False,False
Horácio Lafer,['horacio lafer'],107556,frus and cpdoc,False,False,False,False
Houari Boumédiene,"['houari boumédiene', 'houari boumediene']",101601,frus,False,False,False,False
Huang Hua,['huang hua'],106211,frus,False,False,True,False
Hubert Jack,['hubert jack'],115647,frus,False,False,True,False
Hugo Abreu,['hugo abreu'],500450,cpdoc,True,False,False,False
Hugo Banzer,['hugo banzer'],100843,frus and cpdoc,False,False,False,False
Hugo Banzer Suarez,['hugo banzer suarez'],113142,frus,False,False,False,False
Hugo Banzer Suárez,"['hugo banzer suárez', 'hugo banzer suarez', 'banzer']",113142,frus,False,True,False,True
Hugo De Oliveira Piva,['hugo de oliveira piva'],500451,cpdoc,True,False,True,False
Hugo Napoleão,"['hugo napoleão', 'hugo napoleao']",500452,cpdoc,True,False,False,False
Hugo Pinheiro Guimarães,"['hugo pinheiro guimarães', 'hugo pinheiro guimaraes']",500453,cpdoc,True,False,False,False
Humberto Barreto,['humberto barreto'],500454,cpdoc,True,False,False,False
Humberto Bastos,['humberto bastos'],500455,cpdoc,True,False,False,False
Humberto De Campos,['humberto de campos'],500456,cpdoc,True,False,False,False
Humberto Lucena,['humberto lucena'],500457,cpdoc,False,False,False,False
Humberto Mauro,['humberto mauro'],500458,cpdoc,True,False,False,False
Humberto Souto,['humberto souto'],500459,cpdoc,False,False,False,False
Hushang Ansary,['hushang ansary'],100489,frus,False,False,False,False
Hélio Beltrão,"['hélio beltrão', 'helio beltrao']",500460,cpdoc,True,False,False,False
Hélio Costa,"['hélio costa', 'helio costa']",500461,cpdoc,True,False,False,False
Hélio Coutinho,"['hélio coutinho', 'helio coutinho']",500462,cpdoc,True,False,False,False
Hélio De Almeida,"['hélio de almeida', 'helio de almeida']",500463,cpdoc,True,False,False,False
Hélio Dutra Neves,"['hélio dutra neves', 'helio dutra neves']",500464,cpdoc,True,False,False,False
Hélio Jaguaribe,"['hélio jaguaribe', 'helio jaguaribe']",500465,cpdoc,False,False,False,False
Hélio Marcos Penna Beltrão,"['hélio marcos penna beltrão', 'helio marcos penna beltrao']",500466,cpdoc,True,False,False,False
Hélio Ramos,"['hélio ramos', 'helio ramos']",500467,cpdoc,True,False,False,False
Hélio Scarabotolo,"['hélio scarabotolo', 'helio scarabotolo']",500468,cpdoc,False,False,False,False
Hélio Silva,"['hélio silva', 'helio silva']",500469,cpdoc,True,False,False,False
I. C. Tupper,"['i. c. tupper', 'tupper']",500470,cpdoc,False,True,False,False
I. G. Patel,"['i. g. patel', 'patel']",110431,frus,False,True,False,False
I. V. Smirnov,"['i. v. smirnov', 'smirnov']",112592,frus,False,True,False,False
I. Vertes,"['i. vertes', 'vertes']",114051,frus,False,True,False,False
Iberê Gilson,"['iberê gilson', 'ibere gilson']",500471,cpdoc,True,False,False,False
Ibrahim Sued,['ibrahim sued'],500472,cpdoc,False,False,True,False
Ichiro Fujimoto,['ichiro fujimoto'],500473,cpdoc,False,False,False,False
Idi Amin,['idi amin'],100387,frus,True,False,True,False
Idris I,['idris i'],106365,frus,True,False,True,False
Igor Torres Carrilho,['igor torres carrilho'],500474,cpdoc,True,False,False,False
Ildo Meneghetti,['ildo meneghetti'],500475,cpdoc,False,False,False,False
Ilmar Pena Marinho,['ilmar pena marinho'],500476,cpdoc,True,False,True,False
Imelda Romualdez Marcos,['imelda romualdez marcos'],108497,frus,True,False,False,False
Imperatriz Nagako,['imperatriz nagako'],500477,cpdoc,False,False,False,False
In Tam,['in tam'],106411,frus,False,False,True,False
Indalecio Lievano Aguirre,['indalecio lievano aguirre'],115769,frus,False,False,False,False
Indira Gandhi,['indira gandhi'],104687,frus and cpdoc,False,False,False,False
Inga Thorsson,['inga thorsson'],116199,frus,False,False,False,False
Iracema Portella,['iracema portella'],500478,cpdoc,False,False,False,False
Irmã Dulce,"['irmã dulce', 'irma dulce']",500479,cpdoc,False,False,False,False
Isabel Martinez De Perón,"['isabel martinez de perón', 'isabel martinez de peron']",115970,frus,False,False,False,False
Ismail Fahmy,['ismail fahmy'],104109,frus,False,False,False,False
Israel Miller,['israel miller'],109159,frus,False,False,False,False
Italo A. Luder,"['italo a. luder', 'italo luder']",115788,frus,False,False,False,False
Italo Conti,['italo conti'],500480,cpdoc,False,False,False,False
Italívio Coelho,"['italívio coelho', 'italivio coelho']",500481,cpdoc,True,False,False,False
Itamar Franco,['itamar franco'],104493,frus and cpdoc,True,False,False,False
Ivan Cannabrava,['ivan cannabrava'],500482,cpdoc,False,False,False,False
Ivan Lins,['ivan lins'],500483,cpdoc,True,False,True,False
Ivano Gomes,['ivano gomes'],500484,cpdoc,True,False,False,False
Ivo Caggiani,['ivo caggiani'],500485,cpdoc,False,False,False,False
Ivo Pitanguy,['ivo pitanguy'],500486,cpdoc,False,False,False,False
Ivor Richard,['ivor richard'],111349,frus,False,False,False,False
J. A. Kamil,"['j. a. kamil', 'kamil']",106843,frus,False,True,False,False
J. A. Wright,"['j. a. wright', 'wright']",500487,cpdoc,False,True,False,False
J. Burke Knapp,"['j. burke knapp', 'burke knapp']",500488,cpdoc,False,False,False,False
J. C. Davis,"['j. c. davis', 'davis']",103190,frus,False,True,False,False
J. C. Rego Monteiro,"['j. c. rego monteiro', 'rego monteiro']",500489,cpdoc,True,False,False,False
J. Coimbra Bueno,"['j. coimbra bueno', 'coimbra bueno']",500490,cpdoc,True,False,False,False
J. Davignon,"['j. davignon', 'davignon']",103181,frus,False,True,False,False
J. E. Brant,"['j. e. brant', 'brant']",500491,cpdoc,False,True,False,False
J. Frank Da Costa,"['j. frank da costa', 'frank da costa']",500492,cpdoc,True,False,False,False
J. H. Russo,"['j. h. russo', 'russo']",500493,cpdoc,False,True,False,False
J. J. Seabra,"['j. j. seabra', 'seabra']",500494,cpdoc,False,True,False,False
J. K. Lacey,"['j. k. lacey', 'lacey']",107538,frus,False,True,False,False
J. O. Davis,"['j. o. davis', 'davis']",103190,frus,False,True,False,False
J. P. Ruina,"['j. p. ruina', 'ruina']",111720,frus,False,True,False,False
J. Peres,"['j. peres', 'peres']",500495,cpdoc,True,True,False,False
J. R. Parten,"['j. r. parten', 'parten']",110404,frus,False,True,False,False
J. R. Rowland,"['j. r. rowland', 'rowland']",111684,frus,False,True,False,False
J. R. S. Clarke,"['j. r. s. clarke', 'clarke']",102622,frus,False,True,False,False
J. Rodrigues Da Costa,"['j. rodrigues da costa', 'rodrigues da costa']",500496,cpdoc,True,False,False,False
J. S. Peixoto De Castro,"['j. s. peixoto de castro', 'peixoto de castro']",500497,cpdoc,True,False,False,False
J. T. Rankin,"['j. t. rankin', 'rankin']",116014,frus,False,True,False,False
J. V. W. Shaw,"['j. v. w. shaw', 'shaw']",112318,frus,False,True,True,False
J. W. S. Cumes,"['j. w. s. cumes', 'cumes']",103046,frus,False,True,False,False
Jack Anderson,['jack anderson'],100432,frus,False,False,False,False
Jack J. Valenti,"['jack j. valenti', 'jack valenti']",113929,frus,False,False,False,False
Jack Kubish,['jack kubish'],500498,cpdoc,False,False,False,False
Jacobo Arbenz Guzmán,"['jacobo arbenz guzmán', 'jacobo arbenz guzman']",100530,frus,False,False,False,False
Jacques De Folin,['jacques de folin'],103281,frus,False,False,False,False
Jacques Maritain,['jacques maritain'],500499,cpdoc,False,False,False,False
Jacques R. Chirac,"['jacques r. chirac', 'jacques chirac']",102506,frus,False,False,False,False
Jacy Magalhães,"['jacy magalhães', 'jacy magalhaes']",500500,cpdoc,True,False,False,False
Jaime De Pinies,['jaime de pinies'],110762,frus,False,False,False,False
Jaime Lerner,['jaime lerner'],500501,cpdoc,False,False,False,False
James B. Reston,"['james b. reston', 'james reston']",111293,frus,False,False,False,False
James C. Nelson,"['james c. nelson', 'james nelson']",109709,frus,True,False,False,False
James Callaghan,"['james callaghan', 'callaghan']",102105,frus and cpdoc,False,True,False,True
James Clement Dunn,['james clement dunn'],103724,frus and cpdoc,False,False,True,False
James Harold Wilson,['james harold wilson'],114676,frus,True,False,False,False
James Johnson,['james johnson'],106656,frus,False,False,False,False
James Keogh,['james keogh'],107043,frus,False,False,False,False
James Madison,['james madison'],108321,frus,False,False,False,False
James P. Covey,"['james p. covey', 'james covey']",102926,frus,False,False,False,False
James R. Keith,"['james r. keith', 'james keith']",106980,frus,False,False,False,False
James R. Schlesinger,"['james r. schlesinger', 'james schlesinger']",112054,frus,False,False,False,False
James Robinson,['james robinson'],111468,frus,False,False,False,False
James T. Hackett,"['james t. hackett', 'james hackett']",105360,frus,False,False,False,False
Jamshid Amouzegar,['jamshid amouzegar'],100398,frus,False,False,False,False
Jan H. Kalicki,"['jan h. kalicki', 'jan kalicki']",106832,frus,False,False,False,False
Janet Jagan,['janet jagan'],106514,frus,False,False,False,False
Jarbas Passarinho,['jarbas passarinho'],500502,cpdoc,False,False,False,False
Jarbas Vasconcelos,['jarbas vasconcelos'],500503,cpdoc,True,False,False,False
Javier Murillo De La Rocha,['javier murillo de la rocha'],500504,cpdoc,True,False,True,False
Jean Chretien,['jean chretien'],102538,frus,False,False,False,False
Jean Chrétien,['jean chretien'],102538,frus and cpdoc,False,False,False,False
Jean Coradin,['jean coradin'],102844,frus,False,False,False,False
Jean François-poncet,"['jean françois-poncet', 'jean francois-poncet']",104496,frus,False,False,False,False
Jean Monnet,['jean monnet'],109294,frus,False,False,False,False
Jean Sauvagnargues,['jean sauvagnargues'],111972,azeredopapers,False,False,False,False
Jean-bedel Bokassa,['jean-bedel bokassa'],101497,frus,False,False,False,False
Jean-françois Deniau,"['jean-françois deniau', 'jean-francois deniau']",103353,frus,False,False,False,False
Jean-pierre Fourcade,['jean-pierre fourcade'],104464,frus,False,False,False,False
Jens Evensen,['jens evensen'],104084,frus,False,False,False,False
Jerome H. Kahan,"['jerome h. kahan', 'jerome kahan']",115671,frus,False,False,False,False
Jesse R. Helms,"['jesse r. helms', 'jesse helms']",105787,frus,False,False,False,False
Jim Anderson,['jim anderson'],100433,frus,False,False,False,False
Jim B. Marshall,"['jim b. marshall', 'jim marshall']",108551,frus,False,False,False,False
Jim Leach,['jim leach'],115745,frus,False,False,False,False
Jimmy Carter,"['jimmy carter', 'carter']",500505,cpdoc,False,True,False,True
Joan Mondale,['joan mondale'],115878,frus and cpdoc,False,False,False,False
Joaquim Alberto Chissano,['joaquim alberto chissano'],102511,frus,True,False,False,False
Joaquim Do Amaral,['joaquim do amaral'],500506,cpdoc,True,False,False,False
Joaquim Nabuco,['joaquim nabuco'],500507,cpdoc,True,False,False,False
Joaquim Ramos,['joaquim ramos'],500508,cpdoc,True,False,False,False
Joaquim Távora,"['joaquim távora', 'joaquim tavora']",500509,cpdoc,True,False,False,False
Joaquim Vespasiano Ramos,['joaquim vespasiano ramos'],500510,cpdoc,True,False,False,False
Johan Frederick,['johan frederick'],500511,cpdoc,False,False,False,False
John A. Birch,"['john a. birch', 'john birch']",101332,frus,False,False,False,False
John Adams,['john adams'],100096,frus,False,False,False,False
John Buckle,['john buckle'],101894,frus,False,False,False,False
John C. Culver,"['john c. culver', 'john culver']",103044,frus,False,False,False,False
John Chancellor,['john chancellor'],102376,frus,False,False,False,False
John Cunningham,['john cunningham'],103056,frus,False,False,False,False
John F. Fitzgerald,"['john f. fitzgerald', 'john fitzgerald']",104322,frus,False,False,False,False
John F. Kennedy,"['john f. kennedy', 'john kennedy']",107026,frus,False,False,False,False
John F. Turner,"['john f. turner', 'john turner']",113829,frus,False,False,False,False
John Foster Dulles,['john foster dulles'],103703,frus and cpdoc,False,False,False,False
John Gordon Mein,['john gordon mein'],108995,frus,False,False,True,False
John H. Richardson,"['john h. richardson', 'john richardson']",111358,frus,False,False,False,False
John Hugh Crimmins,"['john hugh crimmins', 'crimmins']",102983,frus and cpdoc,False,True,True,True
John I. M. Rhodes,"['john i. m. rhodes', 'john rhodes']",111327,frus,False,False,False,False
John J. Fitzgerald,"['john j. fitzgerald', 'john fitzgerald']",104322,frus,False,False,False,False
John J. Ingersoll,"['john j. ingersoll', 'john ingersoll']",106397,frus,False,False,False,False
John J. Lafalce,"['john j. lafalce', 'john lafalce']",107555,frus,False,False,False,False
John J. Sparkman,"['john j. sparkman', 'john sparkman']",112807,frus,False,False,False,False
John Jay,['john jay'],106564,frus,False,False,True,False
John Kennedy,"['john f. kennedy', 'john kennedy']",107026,frus and cpdoc,False,False,False,False
John Kenneth Galbraith,['john kenneth galbraith'],104659,frus,False,False,False,False
John L. Buckley,"['john l. buckley', 'john buckley']",101896,frus,False,False,False,False
John Maynard Keynes,['john maynard keynes'],107075,frus,False,False,False,False
John O. Pastore,"['john o. pastore', 'john pastore']",110421,frus,False,False,False,False
John P. Boright,"['john p. boright', 'john boright']",115235,frus,False,False,False,False
John Quincy Adams,['john quincy adams'],100097,frus,False,False,False,False
John Reginald Cotrim,['john reginald cotrim'],500512,cpdoc,False,False,False,False
John Rielly,['john rielly'],111379,frus,False,False,False,False
John T. Gorham,"['john t. gorham', 'john gorham']",115541,frus,False,False,False,False
John V. Smith,"['john v. smith', 'john smith']",112636,frus,False,False,False,False
John W. Fisher,"['john w. fisher', 'john fisher']",104306,frus,False,False,False,False
John W. Foster,"['john w. foster', 'john foster']",104452,frus,False,False,False,False
John W. Vessey,"['john w. vessey', 'john vessey']",114055,frus,False,False,False,False
Jomo Kenyatta,['jomo kenyatta'],107042,frus,False,False,False,False
Jonas Malheiro Savimbi,['jonas malheiro savimbi'],111979,frus,False,False,False,False
Joop Den Uyl,['joop den uyl'],103373,frus,True,False,True,False
Jorge Alberto Romeiro,['jorge alberto romeiro'],500513,cpdoc,True,False,False,False
Jorge Batlle,['jorge batlle'],100997,frus,False,False,False,False
Jorge De Carvalho E Silva,['jorge de carvalho e silva'],500514,cpdoc,True,False,True,False
Jorge Diaz Serrano,['jorge diaz serrano'],103455,frus,False,False,True,False
Jorge E. Illueca,"['jorge e. illueca', 'jorge illueca']",106385,frus,False,False,False,False
Jorge Latour,['jorge latour'],500515,cpdoc,False,False,False,False
Jorge Pacheco Areco,['jorge pacheco areco'],110265,frus and cpdoc,True,False,False,False
Jorge Rafael Videla,['jorge rafael videla'],114066,frus,True,False,False,False
Jorge Ribeiro,['jorge ribeiro'],500516,cpdoc,True,False,False,False
Jorge Wilheim,['jorge wilheim'],500517,cpdoc,False,False,False,False
Jose De La Puente Radbill,['jose de la puente radbill'],103306,frus,True,False,True,False
Jose De Magalhaes Pinto,['jose de magalhaes pinto'],108329,frus,True,False,False,False
Jose Lopez Portillo,['jose lopez portillo'],110885,frus,False,False,False,False
Jose Sarney,['jose sarney'],111945,frus,False,False,False,False
Joseph G. Minish,"['joseph g. minish', 'joseph minish']",109194,frus,False,False,False,False
Joseph J. Sisco,"['joseph j. sisco', 'joseph sisco']",500518,cpdoc,False,False,False,False
Joseph John Jova,['joseph john jova'],106766,frus,True,False,True,False
Joseph Kraft,['joseph kraft'],107414,frus,False,False,False,False
Joseph Quao Cleland,['joseph quao cleland'],102648,frus,False,False,True,False
Joseph S. Nye,"['joseph s. nye', 'joseph nye']",109980,frus,False,False,True,False
Joseph W. Scott,"['joseph w. scott', 'joseph scott']",112150,frus,False,False,False,False
Joshua Nkomo,['joshua nkomo'],109886,frus,False,False,False,False
Josip Broz Tito,['josip broz tito'],113600,frus,False,False,True,False
Josip Vrhovec,['josip vrhovec'],116246,frus,False,False,False,False
Josué De Castro,"['josué de castro', 'josue de castro']",500519,cpdoc,True,False,False,False
Josué Montello,"['josué montello', 'josue montello']",500520,cpdoc,False,False,False,False
José Alberto,"['josé alberto', 'jose alberto']",500521,cpdoc,True,False,False,False
José Alfredo Martínez De Hoz,"['josé alfredo martínez de hoz', 'jose alfredo martinez de hoz']",115818,frus,True,False,True,False
José Artigas,"['josé artigas', 'jose artigas']",500522,cpdoc,False,False,False,False
José Artur Denot Medeiros,"['josé artur denot medeiros', 'jose artur denot medeiros']",500523,cpdoc,True,False,False,False
José Ber Gelbard,"['josé ber gelbard', 'jose ber gelbard']",115512,frus,True,False,True,False
José Bonifácio De Andrada E Silva,"['josé bonifácio de andrada e silva', 'jose bonifacio de andrada e silva']",500524,cpdoc,True,False,True,False
José Camargo,"['josé camargo', 'jose camargo']",500525,cpdoc,True,False,False,False
José Carlos Moreira,"['josé carlos moreira', 'jose carlos moreira']",500526,cpdoc,True,False,False,False
José Costa,"['josé costa', 'jose costa']",500527,cpdoc,True,False,False,False
José Da Silva,"['josé da silva', 'jose da silva']",500528,cpdoc,True,False,False,False
José De Magalhães Pinto,['jose de magalhaes pinto'],108329,frus and cpdoc,True,False,False,False
José De Sá,"['josé de sá', 'jose de sa']",500529,cpdoc,True,False,True,False
José Dion De Melo Teles,"['josé dion de melo teles', 'jose dion de melo teles']",500530,cpdoc,True,False,True,False
